	product_x	color	size	material	received_date	shipment_date_required	product_y	customer	quantity
1369		Bianco	65g	PS 05	2023-02-10	2023-05-11	PS 05-LT.5 65g	PLASTICHEM SRL	105.0
1370		Bianco	65g	PS 05	2023-06-14	2023-06-21	PS 05-LT.1 65g	SINTETICPLAST SPA	46.0
1371		Bianco	65g	PS 05	2023-07-06	2023-07-13	PS 05-LT.5 65g	PLASTICA INDUSTRIALE SRL	17.0
1372		Bianco	65g	PS 05	2023-09-10	2023-09-17	PS 05-LT.5 65g	PLASTICHEM SRL	1.0
1373		Giallo	65g	ABS 04	2023-02-14	2023-05-15	ABS 04-LT.2 65g	ACETIFICIO ANDREA MILANO SRL	29.0
1374		Giallo	65g	ABS 04	2023-03-28	2023-06-26	ABS 04-LT.2 65g	INDUSTRIE PLASTICHE SRL	97.0
1375		Giallo	65g	ABS 04	2023-05-04	2023-05-11	ABS 04-LT.10 65g	CHEMPRODIE SRL	78.0
1376		Giallo	65g	ABS 04	2023-09-02	2023-10-02	ABS 04-LT.5 65g	CHEMPRODIE SRL	30.0
1377		Bianco	50g	PS 05	2023-02-21	2023-03-23	PS 05-LT.1 50g	SINTETICPLAST SPA	23.0
1378		Bianco	50g	PS 05	2023-03-14	2023-03-21	PS 05-LT.10 50g	AMBROSIO VETRI SOC. COOP.	2.0
1379		Bianco	50g	PS 05	2023-04-19	2023-04-26	PS 05-LT.5 50g	INDUSTRIE PLASTICHE SRL	64.0
1380		Bianco	50g	PS 05	2023-05-13	2023-08-11	PS 05-LT.5 50g	INDUSTRIE PLASTICHE SRL	30.0
1381		Bianco	50g	PS 05	2023-07-24	2023-10-22	PS 05-LT.2 50g	PLASTICHEMICAL SPA	39.0
1382		Bianco	50g	PS 05	2023-08-24	2023-09-23	PS 05-LT.1 50g	PLASTICHEMICAL SPA	40.0
1383		Giallo	60g	PS 05	2023-02-21	2023-03-23	PS 05-LT.2 60g	ACETIFICIO ANDREA MILANO SRL	26.0
1384		Giallo	60g	PS 05	2023-05-03	2023-05-10	PS 05-LT.5 60g	SINTETICPLAST SPA	119.0
1385		Giallo	60g	PS 05	2023-05-21	2023-05-28	PS 05-LT.2 60g	SINTETICPLAST SPA	106.0
1386		Giallo	60g	PS 05	2023-06-26	2023-07-03	PS 05-LT.1 60g	PLASTICHEMICAL SPA	23.0
1387		Giallo	60g	PS 05	2023-08-01	2023-10-30	PS 05-LT.1 60g	PLASTIMANIA SNC	107.0
1388		Giallo	60g	PS 05	2023-08-15	2023-08-22	PS 05-LT.1 60g	PLASTIMANIA SNC	89.0
1389		Giallo	60g	PS 05	2023-09-05	2023-12-04	PS 05-LT.1 60g	AMBROSIO VETRI SOC. COOP.	49.0
1390		Giallo	65g	PC 06	2023-03-02	2023-05-31	PC 06-LT.1 65g	PLASTICHEMICAL SPA	39.0
1391		Giallo	65g	PC 06	2023-04-09	2023-05-09	PC 06-LT.2 65g	CHEMPRODIE SRL	119.0
1392		Giallo	65g	PC 06	2023-05-23	2023-06-22	PC 06-LT.1 65g	ACETIFICIO ANDREA MILANO SRL	62.0
1393		Giallo	65g	PC 06	2023-06-08	2023-09-06	PC 06-LT.2 65g	SINTETICPLAST SPA	1.0
1394		Giallo	65g	PC 06	2023-08-24	2023-08-31	PC 06-LT.10 65g	PLASTICHEM SRL	32.0
1395		Giallo	65g	PC 06	2023-09-15	2023-09-22	PC 06-LT.1 65g	CHEMPRODIE SRL	110.0
1396		Rosso	70g	PC 06	2023-03-05	2023-04-04	PC 06-LT.10 70g	PLASTICHEM SRL	42.0
1397		Rosso	70g	PC 06	2023-04-13	2023-07-12	PC 06-LT.2 70g	PLASTICA INDUSTRIALE SRL	27.0
1398		Rosso	70g	PC 06	2023-05-26	2023-06-02	PC 06-LT.1 70g	PLASTIMANIA SNC	50.0
1399		Rosso	70g	PC 06	2023-06-05	2023-06-12	PC 06-LT.5 70g	ACETIFICIO ANDREA MILANO SRL	26.0
1400		Rosso	70g	PC 06	2023-06-06	2023-06-13	PC 06-LT.2 70g	PLASTICA INDUSTRIALE SRL	33.0
1401		Rosso	70g	PC 06	2023-08-24	2023-08-31	PC 06-LT.5 70g	PLASTICHEM SRL	79.0
1402		Giallo	60g	PP 03	2023-03-13	2023-06-11	PP 03-LT.1 60g	POLIMERI ITALIANI SRL	85.0
1403		Giallo	60g	PP 03	2023-03-14	2023-03-21	PP 03-LT.10 60g	PLASTICHEMICAL SPA	36.0
1404		Giallo	60g	PP 03	2023-04-16	2023-07-15	PP 03-LT.10 60g	PLASTIMANIA SNC	75.0
1405		Giallo	60g	PP 03	2023-05-24	2023-08-22	PP 03-LT.1 60g	INDUSTRIE PLASTICHE SRL	60.0
1406		Giallo	60g	PP 03	2023-07-03	2023-07-10	PP 03-LT.5 60g	CHEMPRODIE SRL	32.0
1407		Giallo	60g	PP 03	2023-08-13	2023-09-12	PP 03-LT.1 60g	CHEMPRODIE SRL	79.0
1408		Nero	60g	PS 05	2023-03-17	2023-06-15	PS 05-LT.2 60g	PLASTICHEM SRL	84.0
1409		Nero	60g	PS 05	2023-04-16	2023-05-16	PS 05-LT.2 60g	POLIMERI ITALIANI SRL	92.0
1410		Nero	60g	PS 05	2023-05-10	2023-08-08	PS 05-LT.5 60g	PLASTIMANIA SNC	26.0
1411		Nero	60g	PS 05	2023-09-25	2023-10-02	PS 05-LT.5 60g	PLASTIMANIA SNC	57.0
1412		Giallo	50g	PET 01	2023-03-19	2023-06-17	PET 01-LT.5 50g	AMBROSIO VETRI SOC. COOP.	95.0
1413		Giallo	50g	PET 01	2023-06-28	2023-07-05	PET 01-LT.2 50g	PLASTIMANIA SNC	81.0
1414		Giallo	50g	PET 01	2023-07-01	2023-07-31	PET 01-LT.2 50g	PLASTICA INDUSTRIALE SRL	93.0
1415		Giallo	50g	PET 01	2023-07-25	2023-08-01	PET 01-LT.5 50g	ACETIFICIO ANDREA MILANO SRL	71.0
1416		Giallo	70g	PE HD 02	2023-04-12	2023-05-12	PE HD 02-LT.1 70g	PLASTIMANIA SNC	99.0
1417		Giallo	70g	PE HD 02	2023-05-25	2023-08-23	PE HD 02-LT.5 70g	AMBROSIO VETRI SOC. COOP.	69.0
1418		Giallo	70g	PE HD 02	2023-08-28	2023-11-26	PE HD 02-LT.5 70g	AMBROSIO VETRI SOC. COOP.	66.0
1419		Giallo	70g	PE HD 02	2023-09-27	2023-10-27	PE HD 02-LT.1 70g	PLASTIMANIA SNC	49.0
1420		Verde	70g	PS 05	2023-04-17	2023-07-16	PS 05-LT.5 70g	ACETIFICIO ANDREA MILANO SRL	5.0
1421		Verde	70g	PS 05	2023-05-12	2023-08-10	PS 05-LT.2 70g	PLASTICA INDUSTRIALE SRL	11.0
1422		Verde	70g	PS 05	2023-05-19	2023-08-17	PS 05-LT.10 70g	ACETIFICIO ANDREA MILANO SRL	52.0
1423		Verde	70g	PS 05	2023-06-27	2023-09-25	PS 05-LT.10 70g	PLASTICHEMICAL SPA	60.0
1424		Verde	70g	PS 05	2023-07-11	2023-08-10	PS 05-LT.2 70g	PLASTIMANIA SNC	24.0
1425		Verde	70g	PS 05	2023-07-13	2023-07-20	PS 05-LT.2 70g	CHEMPRODIE SRL	66.0
1426		Verde	70g	PS 05	2023-07-26	2023-10-24	PS 05-LT.1 70g	PLASTICHEM SRL	46.0
1427		Verde	70g	PS 05	2023-08-16	2023-09-15	PS 05-LT.5 70g	CHEMPRODIE SRL	14.0
1428		Giallo	70g	ABS 04	2023-05-03	2023-05-10	ABS 04-LT.5 70g	ACETIFICIO ANDREA MILANO SRL	40.0
1429		Giallo	70g	ABS 04	2023-05-22	2023-05-29	ABS 04-LT.10 70g	INDUSTRIE PLASTICHE SRL	78.0
1430		Giallo	70g	ABS 04	2023-07-15	2023-07-22	ABS 04-LT.1 70g	PLASTIMANIA SNC	91.0
1431		Giallo	70g	ABS 04	2023-09-17	2023-10-17	ABS 04-LT.2 70g	PLASTICHEMICAL SPA	42.0
1432		Giallo	60g	ABS 04	2023-05-28	2023-08-26	ABS 04-LT.10 60g	PLASTICHEMICAL SPA	120.0
1433		Giallo	55g	ABS 04	2023-06-04	2023-06-11	ABS 04-LT.10 55g	PLASTICA INDUSTRIALE SRL	22.0
1434		Giallo	55g	ABS 04	2023-06-22	2023-09-20	ABS 04-LT.10 55g	SINTETICPLAST SPA	42.0
1435		Giallo	55g	ABS 04	2023-07-27	2023-08-26	ABS 04-LT.2 55g	PLASTICHEM SRL	110.0
1436		Giallo	55g	ABS 04	2023-08-25	2023-11-23	ABS 04-LT.5 55g	INDUSTRIE PLASTICHE SRL	71.0
1437		Giallo	70g	PC 06	2023-08-11	2023-11-09	PC 06-LT.2 70g	PLASTICHEM SRL	58.0
1438		Giallo	70g	PC 06	2023-09-15	2023-10-15	PC 06-LT.2 70g	PLASTICHEM SRL	37.0
